date,ticker,open,close,change_pct,volume
2025-10-13,CRMLW,7.975,12.38,55.235109717868355,1099433
2025-10-13,BLBX,8.12,12.18,50.000000000000014,5152831
2025-10-13,ELBM,3.3,7.02,112.72727272727272,197012257
2025-10-13,XCH,1.04,1.68,61.53846153846153,37548203
2025-10-13,ZVZZT,12.1,19.84,63.96694214876033,84500
2025-10-13,GWH,5.8,9.05,56.034482758620705,162649645
2025-10-10,QNRX,12.05,20.5,70.12448132780082,13968845
2025-10-10,ZVZZT,12.15,84.22,593.1687242798353,53602
2025-10-09,JFU,2.77,4.2,51.624548736462096,1940100
2025-10-09,NUAI,1.56,2.83,81.41025641025641,166766639
2025-10-08,GIGGW,0.88,1.4,59.09090909090908,2598555
2025-10-08,ZVZZT,10.1,27.68,174.05940594059405,48367
2025-10-07,RYDE,0.372,0.57,53.22580645161289,96930526
2025-10-07,GSIW,0.1476,0.23,55.82655826558265,45874883
2025-10-06,ONMD,1.435,2.56,78.397212543554,285238078
2025-10-06,ABVEW,0.42,0.74,76.1904761904762,1299679
2025-10-06,SPRB,34.77,130.4,275.03595053206783,24947103
2025-10-06,SLDPW,0.5198,0.8281,59.31127356675642,820843
2025-10-06,SOPA,3.1703,5.3,67.17660789199759,209298540
2025-10-03,EPSM,15.5,26.93,73.74193548387098,7154877
2025-10-02,BQ,9.4,14.82,57.659574468085104,10467062
2025-10-02,BTTC,6.0,23.98,299.6666666666667,3836667
2025-10-01,ZVZZT,12.83,36.33,183.16445830085738,130898
2025-09-29,BQ,2.99,9.75,226.08695652173913,49414827
2025-09-29,ENTA,7.15,15.16,112.02797202797201,16718532
2025-09-29,CYCU,8.505,13.941,63.91534391534391,3131422
2025-09-29,ZVZZT,36.01,126.0,249.902804776451,97575
2025-09-29,YCBD,0.73,1.38,89.04109589041094,198867551
2025-09-26,FOFO,28.8,45.0,56.25,646662
2025-09-26,PLTS,11.01,17.1,55.31335149863762,949404
2025-09-26,APLT,0.5746,1.24,115.80229725026105,114725027
2025-09-25,FOFO,18.19,29.75,63.551401869158866,925966
2025-09-24,SLNH,2.185,3.5,60.18306636155606,44360842
2025-09-23,DVLT,0.4238,0.7383,74.20953279848985,484935990
2025-09-23,AREB,15.08,24.6,63.12997347480107,1162173
2025-09-22,SLNH,1.21,2.1,73.55371900826448,123283863
2025-09-22,GDEV,20.98,31.51,50.1906577693041,32104
2025-09-22,ARQQW,1.04,1.77,70.1923076923077,1823352
2025-09-22,KOD,10.0,15.01,50.1,5724205
2025-09-22,BETRW,0.24,0.53,120.83333333333334,8081483
2025-09-22,IPST,12.798,20.0,56.274417877793404,1869334
2025-09-22,BETR,33.24,49.98,50.361010830324894,7577738
2025-09-19,QUBX,111.9,175.1,56.47899910634494,572633
2025-09-19,PLTS,4.6,7.13,55.00000000000001,5236288
2025-09-19,CJET,18.31,29.09,58.87493173129439,17003297
2025-09-19,ARQQW,0.4416,0.9799,121.89764492753623,865697
2025-09-18,BREA,7.84,24.9,217.60204081632654,16597492
2025-09-18,CDLX,1.44,2.755,91.31944444444444,125481499
2025-09-18,ADAP,0.0845,0.16,89.34911242603549,825386452
2025-09-17,ATCH,0.9633,1.62,68.17190906259732,250682727
2025-09-17,GV,1.67,2.8,67.66467065868264,97881750
2025-09-17,ZVZZT,12.09,20.14,66.58395368072789,146288
2025-09-16,CHOW,8.0,12.61,57.62499999999999,1432420
2025-09-16,TURB,6.23,12.4,99.03691813804173,141893293
2025-09-16,CODX,0.35,0.6388,82.51428571428573,243305025
2025-09-15,MTVA,7.557,16.5,118.3406113537118,8208838
2025-09-12,FOFO,5.25,12.35,135.2380952380952,8976225
2025-09-11,NXTT,35.84,71.0,98.10267857142854,3740236
2025-09-11,ZVZZT,10.1,30.87,205.6435643564357,1015031
2025-09-11,AEI,2.43,3.72,53.086419753086425,1879559
2025-09-10,KIDZ,1.37,2.13,55.4744525547445,45141172
2025-09-10,ILAG,5.7,8.732,53.192982456140335,369342
2025-09-10,PTNM,5.28,7.93,50.18939393939392,14122817
2025-09-10,ZVZZT,12.11,30.0,147.72914946325352,111867
2025-09-09,NAKA,4.41,8.08,83.21995464852607,15877054
2025-09-09,QMMM,14.95,207.0,1284.6153846153848,14819396
2025-09-09,CHSN,2.16,3.24,50.0,2301240
2025-09-09,CDTG,0.5422,1.04,91.81113980081152,65883306
2025-09-09,UFG,6.42,9.65,50.31152647975079,333342
2025-09-09,PTNM,2.8,4.53,61.7857142857143,26785342
2025-09-09,EPSM,26.81,138.0,414.7333084669899,665308
2025-09-09,ISPC,0.68,1.94,185.29411764705878,131317897
2025-09-08,PL.WS,1.32,2.0602,56.07575757575757,1788428
2025-09-08,TAIT,2.13,3.51,64.7887323943662,21675013
2025-09-08,CIGL,3.92,6.1,55.61224489795917,4827286
2025-09-08,SNTG,1.94,6.81,251.0309278350515,79967634
2025-09-08,OCTO,18.86,45.08,139.02439024390242,204842444
2025-09-08,KRKR,5.5,10.1,83.63636363636363,8102135
2025-09-05,GELS,0.9,1.56,73.33333333333334,71870237
2025-09-05,ZVZZT,10.1,17.28,71.08910891089111,93670
2025-09-05,NVFY,2.79,4.4,57.70609318996417,20687399
2025-09-05,CNF,2.355,4.66,97.87685774946922,1201502
2025-09-04,INHD,115.2,196.8,70.83333333333334,1735819
2025-09-04,HOUR,1.24,1.89,52.41935483870967,9143936
2025-09-04,NBY,2.77,4.22,52.346570397111904,20012633
2025-09-04,NEON,4.1,6.16,50.2439024390244,93427759
2025-09-03,ZVZZT,10.1,25.0,147.5247524752475,124196
2025-09-03,YDESW,0.65,1.16,78.46153846153844,608753
2025-09-02,SMTK,0.8427,1.45,72.06597840275305,80345802
2025-09-02,LUD,6.2,9.87,59.19354838709676,1074710
2025-09-02,SOGP,11.33,21.87,93.02736098852604,18610615
2025-09-02,ZVZZT,10.1,29.28,189.9009900990099,52646
2025-09-02,HWH,2.43,4.72,94.238683127572,323395860
2025-08-29,YDES,8.0,12.5,56.25,918831
2025-08-29,IPDN,3.03,6.69,120.7920792079208,306028558
2025-08-29,DUO,1.54,2.39,55.1948051948052,39624329
2025-08-28,SOGP,4.65,12.5,168.81720430107526,125117299
2025-08-28,OPAD,3.76,6.23,65.69148936170215,112093477
2025-08-27,PSNYW,8.688,14.1,62.292817679558,4291316
2025-08-25,ZVZZT,10.1,31.94,216.2376237623763,243048
2025-08-25,INHD,31.92,114.0,257.1428571428571,8076136
2025-08-25,THAR,4.97,7.71,55.1307847082495,79523240
2025-08-25,HTCR,0.7599,1.28,68.44321621265956,27163630
2025-08-25,OPAD,2.035,3.64,78.86977886977886,161676864
2025-08-25,WGRX,0.9167,1.64,78.90258536053234,24787459
2025-08-21,ZVZZT,12.1,31.98,164.29752066115705,78787
2025-08-21,APM,2.71,4.25,56.82656826568267,397825702
2025-08-20,THAR,1.415,3.59,153.7102473498233,367092804
2025-08-20,ZVZZT,12.1,25.11,107.52066115702479,115462
2025-08-19,ZVZZT,21.55,50.5,134.33874709976797,85736
2025-08-18,ZVZZT,10.1,21.54,113.26732673267325,199635
2025-08-18,MB,3.77,6.41,70.026525198939,12757292
2025-08-15,IOBT,1.4,2.16,54.285714285714306,37965452
2025-08-14,TPIC,0.1562,0.2963,89.69270166453265,664787805
2025-08-14,ONMD,0.492,0.9585,94.81707317073172,319740419
2025-08-14,NAKAW,8.5,15.3,80.0,41163
2025-08-13,RSLS,8.32,12.8,53.846153846153854,10939690
2025-08-13,BSLK,3.49,14.32,310.3151862464183,264180058
2025-08-13,BSLKW,0.05,0.109,118.0,5637540
2025-08-13,ZVZZT,30.0,100.28,234.26666666666668,269638
2025-08-13,OVID,0.5622,0.858,52.614727854855914,9380193
2025-08-12,ATNFW,0.025,0.1065,325.99999999999994,26038358
2025-08-12,ZVZZT,13.37,29.63,121.61555721765144,501019
2025-08-12,ADN,1.92,3.12,62.500000000000014,26020835
2025-08-12,ATNF,5.98,10.24,71.23745819397992,225466046
2025-08-08,ZVZZT,10.1,21.37,111.5841584158416,77491
2025-08-08,PAPL,2.78,4.9,76.25899280575543,75254363
2025-08-07,LZMH,2.5,3.76,50.39999999999999,3230576
2025-08-07,ZVZZT,60.12,107.82,79.34131736526946,256433
2025-08-06,ZVZZT,12.12,61.45,407.0132013201321,73698
2025-08-06,COSM,0.7595,1.15,51.415404871626066,11592139
2025-08-05,ZVZZT,12.13,49.98,312.0362737015663,84862
2025-08-05,GV,1.08,2.05,89.81481481481478,37966675
2025-08-04,YORKW,1.03,1.58,53.398058252427184,367580
2025-08-04,ELWS,5.44,8.33,53.124999999999986,821914
2025-08-01,FGF,20.12,38.3,90.35785288270375,1503718
2025-08-01,EQ,0.4,0.71,77.49999999999999,144394517
2025-08-01,LOBO,0.4904,0.7864,60.358890701468184,427071429
2025-07-31,CPOP,0.72,1.61,123.61111111111114,21411043
2025-07-31,ZVZZT,12.1,31.96,164.13223140495867,66114
2025-07-31,RCON,2.67,4.5,68.53932584269663,3319217
2025-07-31,SNGX,1.89,2.93,55.02645502645505,376409042
2025-07-30,XBP,9.5,16.3,71.57894736842107,15878097
2025-07-28,VWAV,4.1,11.0,168.2926829268293,254749756
2025-07-28,VWAVW,0.1003,0.385,283.84845463609173,4755934
2025-07-28,PFSA,0.746,1.94,160.05361930294904,127971365
2025-07-28,ZVZZT,12.11,27.23,124.85549132947978,56967
2025-07-25,ZVZZT,32.14,224.19,597.5420037336653,80788
2025-07-25,LIDRW,0.252,0.4099,62.658730158730144,2090854
2025-07-25,SMX,714.1407,1293.9983,81.19654852328118,132669
2025-07-25,MCVT,2.82,5.9,109.2198581560284,116360640
2025-07-24,ZVZZT,20.5,31.7,54.634146341463406,192567
2025-07-24,HCTI,8.5656,13.5207,57.84883720930233,12846832
2025-07-24,ANPA,16.27,24.98,53.5341118623233,521875
2025-07-24,MFH,1.93,3.07,59.067357512953365,13472760
2025-07-23,ZVZZT,12.1,22.78,88.26446280991736,474001
2025-07-23,YYAI,70.5,122.5,73.75886524822694,616304
2025-07-23,ANPA,11.97,19.12,59.732664995822894,1131703
2025-07-23,AGH,0.64,1.91,198.4375,30228539
2025-07-22,ZVZZT,12.1,29.22,141.48760330578511,199198
2025-07-22,BLNE,1.67,2.59,55.08982035928144,19158525
2025-07-21,AIRE,0.2685,0.8497,216.46182495344505,790314017
2025-07-18,CYCC,8.0,13.07,63.375,22369215
2025-07-18,ZVZZT,12.1,74.1,512.396694214876,47636
2025-07-17,ATNF,0.8996,1.83,103.42374388617166,64023996
2025-07-16,YHC,4.61,10.73,132.75488069414317,49704935
2025-07-15,TDTH,0.4377,0.725,65.63856522732465,26735478
2025-07-15,ZVZZT,18.01,27.41,52.193225985563565,46489
2025-07-15,CYCC,4.58,12.33,169.21397379912665,63786644
2025-07-14,BGL,18.5,27.85,50.54054054054055,1125170
2025-07-14,TROO,0.6806,1.34,96.8851013811343,93346817
2025-07-14,IBG,2.9,5.15,77.58620689655174,16639701
2025-07-11,BQ,2.5,4.35,73.99999999999999,3358070
2025-07-11,NEGG,28.8,49.24,70.97222222222223,3156202
2025-07-11,AZI,10.0,18.15,81.49999999999999,3986994
2025-07-11,WKHS,35.04,53.04,51.369863013698634,4234539
2025-07-11,INKT,21.07,64.17,204.5562411010916,47857735
2025-07-11,ZEPP,6.48,10.32,59.25925925925925,3055078
2025-07-11,FTFT,2.33,3.94,69.09871244635193,96588146
2025-07-10,YOUL,3.09,5.0,61.81229773462784,2837534
2025-07-10,ANTE,0.69,1.04,50.724637681159436,843674
2025-07-10,QTTB,1.63,3.32,103.68098159509202,59600038
2025-07-10,SQNS,21.4,39.0,82.24299065420561,5868826
2025-07-10,LIXT,2.75,4.22,53.454545454545446,1982846
2025-07-10,PTHS,17.0,26.48,55.76470588235294,762318
2025-07-10,ABVE,0.4141,1.55,274.30572325525236,448636072
2025-07-10,MTEN,11.25,17.11,52.08888888888888,620826
2025-07-10,ARTL,18.6,28.5,53.22580645161289,557023
2025-07-09,ZVZZT,12.11,23.0,89.92568125516102,308875
2025-07-09,EGG,5.75,8.77,52.521739130434774,2871830
2025-07-08,GAME,0.99,1.54,55.55555555555556,29106715
2025-07-08,MPU,1.52,2.45,61.184210526315795,6607075
2025-07-08,BTCS,3.015,5.91,96.01990049751244,134376185
2025-07-08,PROK,1.27,3.73,193.7007874015748,343425183
2025-07-07,WOLF,1.44,2.31,60.41666666666667,461567389
2025-07-07,ELPW,19.2,30.72,60.0,780002
2025-07-07,ASST,4.65,6.98,50.10752688172043,91298558
2025-07-03,RGC,11.0,22.99,108.99999999999999,18796057
2025-07-03,BMNR,57.28,135.0,135.68435754189946,37579767
2025-07-02,CIGL,11.86,18.64,57.166947723440146,748560
2025-07-02,SONN,1.3,4.15,219.23076923076925,129873699
2025-07-02,LIXT,1.31,2.02,54.19847328244274,38082202
2025-07-02,NTHI,3.4,5.29,55.58823529411765,282114
2025-07-02,BGL,72.1,133.0,84.46601941747575,439834
2025-07-01,MBIO,0.95,2.05,115.7894736842105,28953918
2025-07-01,BGL,44.3,71.95,62.415349887133196,324296
2025-07-01,ARBK,49.788,79.488,59.652928416485906,2074231
2025-07-01,RCT,2.69,4.29,59.479553903345725,17901757
2025-06-30,GNLN,3.16,5.3,67.72151898734175,30337348
2025-06-30,ONEG,4.89,7.8,59.50920245398774,1281468
2025-06-30,BULLZ,0.82,1.87,128.04878048780492,1656584
2025-06-30,BMNR,15.0,33.9,126.0,110196702
2025-06-30,PET,0.1083,0.2312,113.48107109879963,152819572
2025-06-27,SERA,2.09,4.09,95.69377990430623,8673206
2025-06-27,RCT,1.61,3.24,101.24223602484473,78019827
2025-06-26,GNS,0.685,1.15,67.88321167883208,39424969
2025-06-26,CORZW,6.46,10.13,56.81114551083593,2831071
2025-06-26,LIVE,9.9,15.7,58.585858585858574,2602130
2025-06-26,ZVZZT,10.1,28.76,184.7524752475248,98582
2025-06-26,WAI,46.75,75.0,60.42780748663101,132456
2025-06-25,VOR,5.91,11.088,87.61421319796952,8608782
2025-06-24,SRFM,2.3,3.6,56.5217391304348,79889509
2025-06-24,BULLZ,0.51,1.24,143.13725490196077,1166506
2025-06-24,YAAS,232.0,446.4,92.41379310344826,286771
2025-06-24,SOGP,2.73,4.21,54.21245421245421,1806153
2025-06-23,MAAS,4.36,9.93,127.75229357798163,1507835
2025-06-20,CTOR,1.57,2.63,67.51592356687897,20769152
2025-06-20,NXTT,260.0,688.0,164.6153846153846,69192
2025-06-18,LZMH,15.6,24.5,57.05128205128206,1019954
2025-06-18,AMZE,6.68,10.59,58.53293413173654,695039
2025-06-18,MRIN,0.8864,1.44,62.454873646209386,50067181
2025-06-18,NWGL,2.34,5.63,140.59829059829062,5982860
2025-06-17,RELI,1.43,2.17,51.74825174825175,19294752
2025-06-17,RBNE,34.85,52.95,51.93687230989957,9088003
2025-06-17,CERO,10.42,19.83,90.3071017274472,57440902
2025-06-17,TGE,5.62,9.12,62.27758007117436,1478515
2025-06-17,HUSA,11.88,20.0,68.35016835016833,18270130
2025-06-17,XAIR,3.8,5.7,50.000000000000014,1876819
2025-06-17,EYEN,3.06,6.97,127.77777777777777,29938045
2025-06-16,SRM,5.52,9.19,66.48550724637681,251394135
2025-06-16,RGC,26.2,60.0,129.00763358778624,5288933
2025-06-16,SOGP,1.54,2.64,71.42857142857143,5865931
2025-06-16,FTEL,5.76,8.704,51.11111111111113,163417
2025-06-16,ZVZZT,10.1,36.25,258.91089108910893,344398
2025-06-13,CDTG,0.8985,1.4,55.81524763494713,7358980
2025-06-13,AIRO,12.9,24.0,86.04651162790698,14713420
2025-06-13,OP,18.7575,40.25,114.58083433293349,3211108
2025-06-13,NEON,10.08,16.81,66.765873015873,4784188
2025-06-12,ZVZZT,12.1,21.68,79.17355371900827,95480
2025-06-12,KLTOW,0.3321,0.66,98.7353206865402,3136186
2025-06-12,LIMN,12.3,20.31,65.12195121951217,3238747
2025-06-12,DIST,15.94,28.0,75.65872020075282,144352
2025-06-12,URGN,7.33,11.08,51.15961800818554,21079854
2025-06-11,NUWE,10.08,15.498,53.75,10391160
2025-06-11,NAKA,11.65,18.34,57.42489270386265,4397120
2025-06-11,XTIA,3.18,5.05,58.805031446540866,58610461
2025-06-11,JUNS,0.9674,1.99,105.70601612569774,9062447
2025-06-11,DIST,11.51,19.7,71.15551694178974,209712
2025-06-11,JEM,4.1,6.94,69.26829268292686,4866143
2025-06-09,NCNA,9.88,15.24,54.25101214574898,5976612
2025-06-09,KLTOW,0.0308,0.129999,322.07467532467535,6438325
2025-06-09,NA,7.3,11.31,54.931506849315085,2229426
2025-06-09,CTXR,0.91,1.37,50.54945054945056,102331008
2025-06-09,KLTO,0.7184,1.82,153.34075723830733,1108690857
2025-06-09,OMH,0.9842,2.41,144.8689290794554,94402462
2025-06-06,KNW,1.03,1.56,51.45631067961165,109001890
2025-06-06,NAMM,17.2,31.22,81.51162790697674,1206413
2025-06-06,SXTC,1.3,2.09,60.76923076923075,4966869
2025-06-06,PHAT,4.8,8.92,85.83333333333334,53357514
2025-06-06,PTHL,8.81,13.5,53.234960272417695,2564078
2025-06-05,TBH,0.6,0.9,50.000000000000014,66561133
2025-06-05,NEGG,6.29,10.53,67.40858505564387,10672556
2025-06-05,MODV,2.5,4.16,66.4,68121193
2025-06-04,LIMN,5.78,12.71,119.8961937716263,1435921
2025-06-04,NA,3.83,6.49,69.45169712793734,3429139
2025-06-04,BURU,0.29,0.441,52.068965517241395,118432339
2025-06-04,HOTH,0.9,1.53,70.0,31515296
2025-06-04,MULN,5.26,16.1,206.08365019011413,33038211
2025-06-04,LYEL,8.01,13.47,68.16479400749064,1689152
2025-06-04,MFI,9.04,15.44,70.79646017699116,1793785
2025-06-03,MCTR,7.12,32.9,362.07865168539325,44195677
2025-06-03,BMEA,1.58,2.49,57.594936708860764,63292497
2025-06-02,UAVS,0.85,1.29,51.76470588235295,26931060
2025-06-02,CLNN,3.15,4.9,55.55555555555557,912636
2025-06-02,ZVZZT,25.04,60.48,141.5335463258786,225235
2025-06-02,MODV,1.1,2.2,100.0,102031804
2025-05-30,BMGL,1.28,6.08,375.0,177398361
2025-05-30,GWH,0.9107,1.7,86.66959481717362,37690765
2025-05-29,IMCC,3.0,4.99,66.33333333333334,2445927
2025-05-29,HBIO,0.3101,0.6702,116.1238310222509,633823883
2025-05-29,SBET,29.16,79.21,171.639231824417,20600932
2025-05-29,LOKVW,0.43,0.7,62.790697674418595,780741
2025-05-28,CLGN,2.0,3.4,70.0,1218122
2025-05-28,ASBP,0.3913,0.7064,80.52645029389217,703164608
2025-05-28,ZVZZT,25.0,41.96,67.84,125599
2025-05-28,HOLO,5.73,10.4,81.50087260034903,54449138
2025-05-27,LVWR,1.02,2.56,150.98039215686273,82033378
2025-05-27,DGLY,2.74,4.15,51.45985401459854,9149571
2025-05-27,IMNN,11.1555,29.6085,165.4161624310878,7590907
